Source,Target,Score,Label,SourceID,TargetID
mayors office of city legislative affairs,mayors office of federal legislative affairs,,No Match,,
mayors office of pensions investments,mayors office of appointments,,No Match,,OPS_000033
mayors office of state legislative affairs,mayors office of city legislative affairs,,No Match,,
mayors office of state legislative affairs,mayors office of federal legislative affairs,,No Match,,
mayors office of the chief counsel to the mayor and city hall,office of the chief counsel to the mayor and city hall,,Match,REC_000210,REC_000210
office of film theater broadcasting,office of film theatre and broadcasting,,Match,,OPS_000114
board of correction,board of elections,,No Match,OPS_000167,OPS_000390
bronx borough presidents office,brooklyn borough presidents office,,No Match,,
bronx borough presidents office,queens borough presidents office,,No Match,,
bronx borough presidents office,bronx borough president,,Match,REC_000249,
bronx borough presidents office,manhattan borough presidents office,,No Match,,
bronx community board 1,bronx community board 10,,No Match,,
bronx community board 1,bronx community board 11,,No Match,,
bronx community board 1,bronx community board 12,,No Match,,
bronx community board 2,bronx community board 12,,No Match,,
bronx community board 2,bronx community board 1,,No Match,,
bronx community board 3,bronx community board 1,,No Match,,
bronx community board 3,bronx community board 2,,No Match,,
bronx community board 4,bronx community board 1,,No Match,,
bronx community board 4,bronx community board 2,,No Match,,
bronx community board 4,bronx community board 3,,No Match,,
bronx community board 5,bronx community board 1,,No Match,,
bronx community board 5,bronx community board 2,,No Match,,
bronx community board 5,bronx community board 3,,No Match,,
bronx community board 5,bronx community board 4,,No Match,,
bronx community board 6,bronx community board 1,,No Match,,
bronx community board 6,bronx community board 2,,No Match,,
bronx community board 6,bronx community board 3,,No Match,,
bronx community board 6,bronx community board 4,,No Match,,
bronx community board 7,bronx community board 1,,No Match,,
bronx community board 7,bronx community board 2,,No Match,,
bronx community board 7,bronx community board 3,,No Match,,
bronx community board 7,bronx community board 4,,No Match,,
bronx community board 8,bronx community board 1,,No Match,,
bronx community board 8,bronx community board 2,,No Match,,
bronx community board 8,bronx community board 3,,No Match,,
bronx community board 8,bronx community board 4,,No Match,,
bronx community board 9,bronx community board 1,,No Match,,
bronx community board 9,bronx community board 2,,No Match,,
bronx community board 9,bronx community board 3,,No Match,,
bronx community board 9,bronx community board 4,,No Match,,
bronx community board 10,bronx community board 1,,No Match,,
bronx community board 10,bronx community board 11,,No Match,,
bronx community board 10,bronx community board 12,,No Match,,
bronx community board 10,bronx community board 2,,No Match,,
bronx community board 11,bronx community board 1,,No Match,,
bronx community board 11,bronx community board 10,,No Match,,
bronx community board 11,bronx community board 12,,No Match,,
bronx community board 11,bronx community board 2,,No Match,,
bronx community board 12,bronx community board 1,,No Match,,
bronx community board 12,bronx community board 2,,No Match,,
bronx community board 12,bronx community board 10,,No Match,,
bronx community board 12,bronx community board 11,,No Match,,
brooklyn borough presidents office,bronx borough presidents office,,No Match,,
brooklyn borough presidents office,brooklyn borough president,,Match,,
brooklyn borough presidents office,queens borough presidents office,,No Match,,
brooklyn community board 1,brooklyn community board 10,,No Match,,
brooklyn community board 1,brooklyn community board 11,,No Match,,
brooklyn community board 1,brooklyn community board 12,,No Match,,
brooklyn community board 1,brooklyn community board 13,,No Match,,
brooklyn community board 2,brooklyn community board 12,,No Match,,
brooklyn community board 2,brooklyn community board 1,,No Match,,
brooklyn community board 3,brooklyn community board 13,,No Match,,
brooklyn community board 3,brooklyn community board 1,,No Match,,
brooklyn community board 3,brooklyn community board 2,,No Match,,
brooklyn community board 4,brooklyn community board 14,,No Match,,
brooklyn community board 4,brooklyn community board 1,,No Match,,
brooklyn community board 4,brooklyn community board 2,,No Match,,
brooklyn community board 4,brooklyn community board 3,,No Match,,
brooklyn community board 5,brooklyn community board 15,,No Match,,
brooklyn community board 5,brooklyn community board 1,,No Match,,
brooklyn community board 5,brooklyn community board 2,,No Match,,
brooklyn community board 5,brooklyn community board 3,,No Match,,
brooklyn community board 6,brooklyn community board 16,,No Match,,
brooklyn community board 6,brooklyn community board 1,,No Match,,
brooklyn community board 6,brooklyn community board 2,,No Match,,
brooklyn community board 6,brooklyn community board 3,,No Match,,
brooklyn community board 7,brooklyn community board 17,,No Match,,
brooklyn community board 7,brooklyn community board 1,,No Match,,
brooklyn community board 7,brooklyn community board 2,,No Match,,
brooklyn community board 7,brooklyn community board 3,,No Match,,
brooklyn community board 8,brooklyn community board 18,,No Match,,
brooklyn community board 8,brooklyn community board 1,,No Match,,
brooklyn community board 8,brooklyn community board 2,,No Match,,
brooklyn community board 8,brooklyn community board 3,,No Match,,
brooklyn community board 9,brooklyn community board 1,,No Match,,
brooklyn community board 9,brooklyn community board 2,,No Match,,
brooklyn community board 9,brooklyn community board 3,,No Match,,
brooklyn community board 9,brooklyn community board 4,,No Match,,
brooklyn community board 10,brooklyn community board 1,,No Match,,
brooklyn community board 10,brooklyn community board 11,,No Match,,
brooklyn community board 10,brooklyn community board 12,,No Match,,
brooklyn community board 10,brooklyn community board 13,,No Match,,
brooklyn community board 11,brooklyn community board 1,,No Match,,
brooklyn community board 11,brooklyn community board 10,,No Match,,
brooklyn community board 11,brooklyn community board 12,,No Match,,
brooklyn community board 11,brooklyn community board 13,,No Match,,
brooklyn community board 12,brooklyn community board 1,,No Match,,
brooklyn community board 12,brooklyn community board 2,,No Match,,
brooklyn community board 12,brooklyn community board 10,,No Match,,
brooklyn community board 12,brooklyn community board 11,,No Match,,
brooklyn community board 13,brooklyn community board 1,,No Match,,
brooklyn community board 13,brooklyn community board 3,,No Match,,
brooklyn community board 13,brooklyn community board 10,,No Match,,
brooklyn community board 13,brooklyn community board 11,,No Match,,
brooklyn community board 14,brooklyn community board 1,,No Match,,
brooklyn community board 14,brooklyn community board 4,,No Match,,
brooklyn community board 14,brooklyn community board 10,,No Match,,
brooklyn community board 14,brooklyn community board 11,,No Match,,
brooklyn community board 15,brooklyn community board 1,,No Match,,
brooklyn community board 15,brooklyn community board 5,,No Match,,
brooklyn community board 15,brooklyn community board 10,,No Match,,
brooklyn community board 15,brooklyn community board 11,,No Match,,
brooklyn community board 16,brooklyn community board 1,,No Match,,
brooklyn community board 16,brooklyn community board 6,,No Match,,
brooklyn community board 16,brooklyn community board 10,,No Match,,
brooklyn community board 16,brooklyn community board 11,,No Match,,
brooklyn community board 17,brooklyn community board 1,,No Match,,
brooklyn community board 17,brooklyn community board 7,,No Match,,
brooklyn community board 17,brooklyn community board 10,,No Match,,
brooklyn community board 17,brooklyn community board 11,,No Match,,
brooklyn community board 18,brooklyn community board 1,,No Match,,
brooklyn community board 18,brooklyn community board 8,,No Match,,
brooklyn community board 18,brooklyn community board 10,,No Match,,
brooklyn community board 18,brooklyn community board 11,,No Match,,
commission on racial equity,nyc commission on racial equity,,Match,REC_000035,HOO_000125
commission on racial equity,commission on gender equity,,No Match,REC_000035,REC_000033
department of correction,department of probation,,No Match,OPS_000097,OPS_000102
department of correction,department of education,,No Match,OPS_000097,OPS_000098
department of investigation,department of sanitation,,No Match,OPS_000101,OPS_000106
department of probation,department of education,,No Match,OPS_000102,OPS_000098
department of probation,department of transportation,,No Match,OPS_000102,OPS_000104
department of probation,department of correction,,No Match,OPS_000102,OPS_000097
department of probation,department of sanitation,,No Match,OPS_000102,OPS_000106
department of sanitation,department of transportation,,No Match,OPS_000106,OPS_000104
department of sanitation,department of investigation,,No Match,OPS_000106,OPS_000101
department of sanitation,department of probation,,No Match,OPS_000106,OPS_000102
department of sanitation,department of education,,No Match,OPS_000106,OPS_000098
department of small business services,department of homeless services,,No Match,OPS_000133,
department of transportation,department of sanitation,,No Match,OPS_000104,OPS_000106
department of transportation,department of probation,,No Match,OPS_000104,OPS_000102
department of veteran services,department of veterans services,,Match,,OPS_000110
department of veteran services,department of homeless services,,No Match,,
department of veteran services,department of social services,,No Match,,OPS_000107
financial information services agency office of the payroll administration,financial information services agency office of payroll administration,,Match,,
fire department,police department,,No Match,OPS_000113,OPS_000124
independent budget office,independent budget office nyc,,Match,OPS_000406,HOO_000077
manhattan borough presidents office,manhattan borough president,,Match,,
manhattan borough presidents office,bronx borough presidents office,,No Match,,
manhattan borough presidents office,queens borough presidents office,,No Match,,
manhattan community board 1,manhattan community board 10,,No Match,,
manhattan community board 1,manhattan community board 11,,No Match,,
manhattan community board 1,manhattan community board 12,,No Match,,
manhattan community board 2,manhattan community board 12,,No Match,,
manhattan community board 2,manhattan community board 1,,No Match,,
manhattan community board 3,manhattan community board 1,,No Match,,
manhattan community board 3,manhattan community board 2,,No Match,,
manhattan community board 4,manhattan community board 1,,No Match,,
manhattan community board 4,manhattan community board 2,,No Match,,
manhattan community board 4,manhattan community board 3,,No Match,,
manhattan community board 5,manhattan community board 1,,No Match,,
manhattan community board 5,manhattan community board 2,,No Match,,
manhattan community board 5,manhattan community board 3,,No Match,,
manhattan community board 5,manhattan community board 4,,No Match,,
manhattan community board 6,manhattan community board 1,,No Match,,
manhattan community board 6,manhattan community board 2,,No Match,,
manhattan community board 6,manhattan community board 3,,No Match,,
manhattan community board 6,manhattan community board 4,,No Match,,
manhattan community board 7,manhattan community board 1,,No Match,,
manhattan community board 7,manhattan community board 2,,No Match,,
manhattan community board 7,manhattan community board 3,,No Match,,
manhattan community board 7,manhattan community board 4,,No Match,,
manhattan community board 8,manhattan community board 1,,No Match,,
manhattan community board 8,manhattan community board 2,,No Match,,
manhattan community board 8,manhattan community board 3,,No Match,,
manhattan community board 8,manhattan community board 4,,No Match,,
manhattan community board 9,manhattan community board 1,,No Match,,
manhattan community board 9,manhattan community board 2,,No Match,,
manhattan community board 9,manhattan community board 3,,No Match,,
manhattan community board 9,manhattan community board 4,,No Match,,
manhattan community board 10,manhattan community board 1,,No Match,,
manhattan community board 10,manhattan community board 11,,No Match,,
manhattan community board 10,manhattan community board 12,,No Match,,
manhattan community board 10,manhattan community board 2,,No Match,,
manhattan community board 11,manhattan community board 1,,No Match,,
manhattan community board 11,manhattan community board 10,,No Match,,
manhattan community board 11,manhattan community board 12,,No Match,,
manhattan community board 11,manhattan community board 2,,No Match,,
manhattan community board 12,manhattan community board 1,,No Match,,
manhattan community board 12,manhattan community board 2,,No Match,,
manhattan community board 12,manhattan community board 10,,No Match,,
manhattan community board 12,manhattan community board 11,,No Match,,
mayors community affairs unit,community affairs unit,,Match,REC_000105,OPS_000011
mayors office for the prevention of hate crimes,office for the prevention of hate crimes,,Match,,
mayors office nyc service,mayors office of contract services,,No Match,,OPS_000039
mayors office of administrative services,mayors office of contract services,,No Match,OPS_000034,OPS_000039
mayors office of appointments,mayors office of pensions investments,,No Match,OPS_000033,
mayors office of contract services,mayors office of administrative services,,No Match,OPS_000039,OPS_000034
mayors office of environmental coordination,mayors office of environmental remediation,,No Match,,
mayors office of environmental coordination,office of environmental remediation,,No Match,,OPS_000066
mayors office of intergovernmental affairs,mayors office for international affairs,,No Match,,
mayors office of minority women owned business enterprises,mayors office of minority and womenowned business enterprises,,Match,OPS_000057,OPS_000057
mayors office of minority women owned business enterprises,office of minority and womenowned business enterprises,,Match,OPS_000057,OPS_000057
mayors office of operations,mayors office of communications,,No Match,OPS_000070,
mayors office of special projects and community events,mayors office of special projects community events,,Match,OPS_000052,OPS_000052
new york city employees retirement system,nyc employees retirement system,,Match,,
nyc fire pension fund,nyc police pension fund,,No Match,,
nyc police pension fund,police pension fund,,Match,,OPS_000410
nyc police pension fund,nyc fire pension fund,,No Match,,
office of administrative trial and hearings,office of administrative trials and hearings,,Match,OPS_000126,OPS_000126
office of emergency management,nyc emergency management,,Match,REC_000173,REC_000173
office of technology and innovation,office of technology and innovation new york city,,Match,OPS_000132,HOO_000134
police department,fire department,,No Match,OPS_000124,OPS_000113
queens borough presidents office,queens borough president,,Match,,
queens borough presidents office,bronx borough presidents office,,No Match,,
queens borough presidents office,brooklyn borough presidents office,,No Match,,
queens borough presidents office,staten island borough presidents office,,No Match,,
queens community board 1,queens community board 10,,No Match,,
queens community board 1,queens community board 11,,No Match,,
queens community board 1,queens community board 12,,No Match,,
queens community board 1,queens community board 13,,No Match,,
queens community board 2,queens community board 12,,No Match,,
queens community board 2,queens community board 1,,No Match,,
queens community board 3,queens community board 13,,No Match,,
queens community board 3,queens community board 1,,No Match,,
queens community board 3,queens community board 2,,No Match,,
queens community board 4,queens community board 14,,No Match,,
queens community board 4,queens community board 1,,No Match,,
queens community board 4,queens community board 2,,No Match,,
queens community board 4,queens community board 3,,No Match,,
queens community board 5,queens community board 1,,No Match,,
queens community board 5,queens community board 2,,No Match,,
queens community board 5,queens community board 3,,No Match,,
queens community board 5,queens community board 4,,No Match,,
queens community board 6,queens community board 1,,No Match,,
queens community board 6,queens community board 2,,No Match,,
queens community board 6,queens community board 3,,No Match,,
queens community board 6,queens community board 4,,No Match,,
queens community board 7,queens community board 1,,No Match,,
queens community board 7,queens community board 2,,No Match,,
queens community board 7,queens community board 3,,No Match,,
queens community board 7,queens community board 4,,No Match,,
queens community board 8,queens community board 1,,No Match,,
queens community board 8,queens community board 2,,No Match,,
queens community board 8,queens community board 3,,No Match,,
queens community board 8,queens community board 4,,No Match,,
queens community board 9,queens community board 1,,No Match,,
queens community board 9,queens community board 2,,No Match,,
queens community board 9,queens community board 3,,No Match,,
queens community board 9,queens community board 4,,No Match,,
queens community board 10,queens community board 1,,No Match,,
queens community board 10,queens community board 11,,No Match,,
queens community board 10,queens community board 12,,No Match,,
queens community board 10,queens community board 13,,No Match,,
queens community board 11,queens community board 1,,No Match,,
queens community board 11,queens community board 10,,No Match,,
queens community board 11,queens community board 12,,No Match,,
queens community board 11,queens community board 13,,No Match,,
queens community board 12,queens community board 1,,No Match,,
queens community board 12,queens community board 2,,No Match,,
queens community board 12,queens community board 10,,No Match,,
queens community board 12,queens community board 11,,No Match,,
queens community board 13,queens community board 1,,No Match,,
queens community board 13,queens community board 3,,No Match,,
queens community board 13,queens community board 10,,No Match,,
queens community board 13,queens community board 11,,No Match,,
queens community board 14,queens community board 1,,No Match,,
queens community board 14,queens community board 4,,No Match,,
queens community board 14,queens community board 10,,No Match,,
queens community board 14,queens community board 11,,No Match,,
staten island borough presidents office,staten island borough president,,Match,,
staten island borough presidents office,queens borough presidents office,,No Match,,
staten island community board 2,staten island community board 1,,No Match,,
staten island community board 3,staten island community board 1,,No Match,,
staten island community board 3,staten island community board 2,,No Match,,
transitional finance authority,transitional finance authority new york city,,Match,REC_000240,HOO_000170
transitional finance authority,new york city transitional finance authority,,Match,REC_000240,OPS_000416
special commissioner of investigation for the nyc school district,special commissioner of investigation for the new york city school district,,Match,OPS_000344,REC_000233
special commissioner of investigation for the nyc school district,the special commissioner of investigation for the new york city school district,,Match,OPS_000344,OPS_000344
office of prosecutor special narcotics,office of prosecution special narcotics,,Match,,
office of prosecutor special narcotics,office of special narcotics,,Match,,
district attorney queens,district attorney queens county,,Match,REC_000074,OPS_000403
district attorney queens,district attorney kings,,No Match,,
district attorney queens,district attorney,,No Match,,
district attorney queens,district attorney bronx,,No Match,,
office of intergovernmental affairs,mayors office of intergovernmental affairs,,Match,,
office of intergovernmental affairs,office of international affairs,,No Match,,
taxi limousine commission,taxi and limousine commission,,Match,,OPS_000137
city clerk,county clerk,,Match,OPS_000397,
new york city water board,new york city loft board,,No Match,,
office of environmental remediation,mayors office of environmental remediation,,Match,OPS_000066,
office of environmental remediation,office of environmental coordination,,No Match,OPS_000066,OPS_000065
office of environmental remediation,mayors office of environmental coordination,,No Match,OPS_000066,
office of criminal justice,mayors office of criminal justice,,Match,OPS_000038,OPS_000038
department of homeless services,department of veterans services,,No Match,,OPS_000110
department of homeless services,department of social services,,No Match,,OPS_000107
department of homeless services,department of small business services,,No Match,,OPS_000133
department of homeless services,department of veteran services,,No Match,,
department of education,department of correction,,No Match,OPS_000098,OPS_000097
department of education,department of probation,,No Match,OPS_000098,OPS_000102
department of education,department of sanitation,,No Match,OPS_000098,OPS_000106
district attorney bronx,district attorney bronx county,,Match,,OPS_000401
district attorney bronx,district attorney richmond,,No Match,,
district attorney bronx,district attorney,,No Match,,
district attorney bronx,district attorney kings,,No Match,,
office of administrative trials and hearings,office of administrative trial and hearings,,Match,OPS_000126,OPS_000126
office of climate and environmental justice,mayors office of climate and environmental justice,,Match,OPS_000037,OPS_000037
department of veterans services,department of veteran services,,Match,OPS_000110,
department of veterans services,department of homeless services,,No Match,OPS_000110,
office of food policy,mayors office of food policy,,Match,,OPS_000042
office of food policy,office of information policy,,Match,,REC_000254
office of international affairs,mayors office for international affairs,,Match,,OPS_000027
office of international affairs,office of intergovernmental affairs,,No Match,,
office of special projects and community events,mayors office of special projects and community events,,Match,OPS_000052,OPS_000052
office of special projects and community events,mayors office of special projects community events,,Match,OPS_000052,OPS_000052
district attorney new york,district attorney new york county,,Match,,OPS_000402
office of citywide event coordination and management,mayors office of citywide event coordination and management,,Match,,
office of citywide event coordination and management,citywide event coordination and management office of,,Match,,HOO_000029
district attorney richmond,district attorney richmond county,,Match,,OPS_000404
district attorney richmond,district attorney bronx,,No Match,,
district attorney richmond,district attorney kings,,No Match,,
office of minority and womenowned business enterprises,mayors office of minority and womenowned business enterprises,,Match,OPS_000057,OPS_000057
office of minority and womenowned business enterprises,mayors office of minority women owned business enterprises,,Match,OPS_000057,OPS_000057
office to end domestic violence and genderbased violence,mayors office to end domestic and genderbased violence,,Match,,HOO_000100
office of immigrant affairs,mayors office of immigrant affairs,,Match,OPS_000043,OPS_000043
office of environmental coordination,mayors office of environmental coordination,,Match,OPS_000065,
office of environmental coordination,office of environmental remediation,,No Match,OPS_000065,OPS_000066
office of environmental coordination,mayors office of environmental remediation,,No Match,OPS_000065,
municipal water finance authority,nyc municipal water finance authority,,Match,OPS_000290,OPS_000290
employees retirement system,nyc employees retirement system,,Match,,
office for economic opportunity,mayors office for economic opportunity,,Match,,OPS_000060
mayors fund to advance new york city,mayors fund to advance nyc,,Match,,
office of media and entertainment,mayors office of media and entertainment,,Match,OPS_000044,OPS_000044
office for people with disabilities,mayors office for people with disabilities,,Match,,OPS_000046
office of appointments,mayors office of appointments,,Match,OPS_000033,OPS_000033
office of chief medical examiner,office of the chief medical examiner,,Match,OPS_000127,REC_000211
new york city transitional finance authority,transitional finance authority,,Match,OPS_000416,REC_000240
new york city loft board,new york city water board,,No Match,,
district attorney kings,district attorney kings county,,Match,REC_000074,OPS_000400
district attorney kings,district attorney queens,,No Match,,
district attorney kings,district attorney,,No Match,,
district attorney kings,district attorney bronx,,No Match,,
office of community mental health,mayors office of community mental health,,Match,OPS_000064,
office of policy and planning,mayors office of policy and planning,,Match,OPS_000049,OPS_000049
office of policy and planning,office of the director policy and planning,,Match,OPS_000049,
office of information policy,office of information privacy,,Match,REC_000254,REC_000254
office of information policy,office of food policy,,No Match,,
public engagement unit,mayors public engagement unit,,Match,OPS_000074,OPS_000074
commission on gender equality,commission on gender equity,,Match,OPS_000195,REC_000033
office to protect tenants,mayors office to protect tenants,,Match,OPS_000050,OPS_000050
office of correspondence,mayors office of correspondence,,Match,,OPS_000036
state legislative affairs,city legislative affairs,,No Match,,
city legislative affairs,state legislative affairs,,No Match,,
office of strategic partnerships,mayors office of strategic partnerships,,Match,OPS_000072,OPS_000072
office of administrative services,mayors office of administrative services,,Match,,OPS_000034
office of pensions and investments,mayors office of pensions investments,,Match,OPS_000048,OPS_000048
counsel to the mayor,chief counsel to the mayor,,Match,OPS_000002,OPS_000002
office of risk management and compliance,mayors office of risk management and compliance,,Match,,
office of youth employment,mayors office of youth employment,,Match,,OPS_000054
office of equity,mayors office of equity,,Match,,
office of sports wellness and recreation,mayors office of sports wellness and recreation,,Match,OPS_000356,OPS_000356
office of capital project development,mayors office of capital project development,,Match,OPS_000018,OPS_000018
office of special enforcement,mayors office of special enforcement,,Match,OPS_000071,OPS_000071
office of ethnic and community media,mayors office of ethnic and community media,,Match,,OPS_000040
actuary office of,actuary nyc office of the,,Match,,
citywide administrative services,citywide administrative services department of,,Match,OPS_000089,REC_000046
citywide administrative services,department of citywide administrative services,,Match,OPS_000089,OPS_000089
civil service commission city,civil service commission,,Match,OPS_000207,OPS_000207
county clerk,city clerk,,No Match,,
district attorney,district attorney bronx,,No Match,,
district attorney,district attorney kings,,No Match,,
district attorney,district attorney queens,,No Match,,
economic development corporation nyc,economic development corporation,,Match,OPS_000112,OPS_000112
economic development corporation nyc,housing development corporation nyc,,No Match,,
emergency management nyc,nyc emergency management,,Match,REC_000173,REC_000173
health mental hygiene department of,health and mental hygiene department of,,Match,REC_000054,REC_000054
housing authority nyc,housing authority new york city,,Match,REC_000175,REC_000175
housing authority nyc,nyc housing authority,,Match,REC_000175,OPS_000298
housing development corporation nyc,housing development corporation,,Match,OPS_000112,OPS_000246
housing development corporation nyc,economic development corporation nyc,,No Match,,
human rights commission on,human rights city commission on,,Match,,HOO_000075
labor relations office of,labor relations nyc office of,,Match,REC_000199,HOO_000082
mayor office of the,mayors office of equity,,No Match,,
new york state surrogates court kings county,new york state surrogates court queens county,,No Match,,
new york state surrogates court kings county,new york state surrogates court richmond county,,No Match,,
new york state surrogates court kings county,new york state surrogates court new york county,,No Match,,
new york state surrogates court new york county,new york state surrogates court kings county,,No Match,,
new york state surrogates court queens county,new york state surrogates court kings county,,No Match,,
new york state surrogates court queens county,new york state surrogates court new york county,,No Match,,
new york state surrogates court queens county,new york state surrogates court richmond county,,No Match,,
new york state surrogates court richmond county,new york state surrogates court kings county,,No Match,,
new york state surrogates court richmond county,new york state surrogates court queens county,,No Match,,
new york state surrogates court richmond county,new york state surrogates court new york county,,No Match,,
office of special narcotics,office of prosecutor special narcotics,,Match,,
office of special narcotics,office of prosecution special narcotics,,Match,,
office of technology innovation,office of technology and innovation,,Match,OPS_000132,OPS_000132
school construction authority nyc,school construction authority,,Match,,OPS_000134
transitional finance authority nyc,transitional finance authority,,Match,HOO_000170,REC_000240
transitional finance authority nyc,transitional finance authority new york city,,Match,HOO_000170,HOO_000170
youth and community development,youth and community development department of,,Match,REC_000067,REC_000067
youth and community development,department of youth and community development,,Match,REC_000067,OPS_000111
consumer and worker protection,consumer and worker protection department of,,Match,OPS_000092,REC_000047
consumer and worker protection,department of consumer and worker protection,,Match,OPS_000092,OPS_000092
department of consumer worker protection,department of consumer and worker protection,,Match,OPS_000092,OPS_000092
housing preservation and development,housing preservation development,,Match,OPS_000118,OPS_000118
housing preservation and development,housing preservation and development department of,,Match,OPS_000118,REC_000056
housing preservation and development,department of housing preservation and development,,Match,OPS_000118,REC_000056
nyc taxi and limousine commission,taxi and limousine commission,,Match,,OPS_000137
nyc taxi and limousine commission,taxi limousine commission,,Match,,
office of prosecution special narcotics,office of prosecutor special narcotics,,Match,,
office of prosecution special narcotics,office of special narcotics,,Match,,
public administratorbronx county,public administrator bronx county,,Match,OPS_000389,OPS_000389
public administratorbronx county,public administratorrichmond county,,No Match,,
public administratorbronx county,public administrator richmond county,,No Match,,
public administratorbronx county,public administratorkings county,,No Match,,
public administratorkings county,public administrator kings county,,Match,HOO_000145,HOO_000145
public administratorkings county,public administratorqueens county,,No Match,,
public administratorkings county,public administrator queens county,,No Match,,
public administratorkings county,public administratorbronx county,,No Match,,
public administratornew york county,public administrator new york county,,Match,,REC_000227
public administratornew york county,public administratorbronx county,,No Match,,
public administratornew york county,public administratorkings county,,No Match,,
public administratornew york county,public administrator bronx county,,No Match,,OPS_000389
public administratorqueens county,public administrator queens county,,Match,HOO_000147,HOO_000147
public administratorqueens county,public administratorkings county,,No Match,,
public administratorqueens county,public administrator kings county,,No Match,,
public administratorqueens county,public administratorbronx county,,No Match,,
public administratorrichmond county,public administrator richmond county,,Match,HOO_000148,HOO_000148
public administratorrichmond county,public administratorbronx county,,No Match,,
public administratorrichmond county,public administrator bronx county,,No Match,,OPS_000389
public administratorrichmond county,public administratorkings county,,No Match,,
queens borough public library,queens public library,,Match,,OPS_000413
appointments mayors office of,mayors office of appointments,,Match,OPS_000033,OPS_000033
borough president bronx,bronx borough president,,Match,,
borough president brooklyn,brooklyn borough president,,Match,,
borough president manhattan,manhattan borough president,,Match,,
borough president queens,queens borough president,,Match,REC_000249,
borough president staten island,staten island borough president,,Match,,
correction department of,department of correction,,Match,REC_000048,OPS_000097
department of correction,correction department of,,Match,OPS_000097,REC_000048
department of education,education department of,,Match,OPS_000098,REC_000051
department of finance,finance department of,,Match,OPS_000099,REC_000053
department of investigation,investigation department of,,Match,OPS_000101,REC_000058
department of transportation,transportation department of,,Match,OPS_000104,REC_000065
education department of,department of education,,Match,REC_000051,OPS_000098
environmental coordination mayors office of,mayors office of environmental coordination,,Match,HOO_000058,
finance department of,department of finance,,Match,REC_000053,OPS_000099
health hospitals nyc,nyc health hospitals,,Match,REC_000174,OPS_000117
immigrant affairs mayors office of,mayors office of immigrant affairs,,Match,REC_000132,OPS_000043
investigation department of,department of investigation,,Match,REC_000058,OPS_000101
kings county district attorney,district attorney kings county,,Match,,OPS_000400
library new york public,new york public library,,Match,OPS_000311,OPS_000311
mayors office of appointments,appointments mayors office of,,Match,OPS_000033,OPS_000033
mayors office of environmental coordination,environmental coordination mayors office of,,Match,,HOO_000058
mayors office of immigrant affairs,immigrant affairs mayors office of,,Match,OPS_000043,REC_000132
mayors office of operations,operations mayors office of,,Match,OPS_000070,OPS_000070
new york city tax commission,tax commission new york city,,Match,REC_000170,HOO_000166
new york county district attorney,district attorney new york county,,Match,,OPS_000402
new york county public administrator,public administrator new york county,,Match,OPS_000409,REC_000227
new york public library,library new york public,,Match,OPS_000311,OPS_000311
operations mayors office of,mayors office of operations,,Match,OPS_000070,OPS_000070
public administrator new york county,new york county public administrator,,Match,REC_000227,OPS_000409
public administrator queens county,queens county public administrator,,Match,HOO_000147,OPS_000412
queens county public administrator,public administrator queens county,,Match,OPS_000412,HOO_000147
richmond county district attorney,district attorney richmond county,,Match,,OPS_000404
tax commission new york city,new york city tax commission,,Match,HOO_000166,REC_000170
transportation department of,department of transportation,,Match,REC_000065,OPS_000104
office of technology and innovation,technology and innovation nyc office of,,Match,OPS_000132,HOO_000169
technology and innovation nyc office of,office of technology and innovation,,Match,HOO_000169,OPS_000132
investigation for the nyc school district special commissioner of,the special commissioner of investigation for the new york city school district,,Match,,OPS_000344
the special commissioner of investigation for the new york city school district,investigation for the nyc school district special commissioner of,,Match,OPS_000344,
chief advisor to the mayor,office of the chief advisor to the mayor,,Match,REC_000022,OPS_000000
management budget office of,mayors office of management and budget office of,,Match,,
mayors office of management and budget office of,management budget office of,,Match,,
queens library,queens public library,,Match,,OPS_000413
queens public library,queens library,,Match,OPS_000413,
office of chief medical examiner,medical examiner office of chief institute of forensic sciences,,Match,OPS_000127,
brooklyn navy yard,brooklyn navy yard development corporation,,Match,HOO_000014,OPS_000166
brooklyn navy yard development corporation,brooklyn navy yard,,Match,OPS_000166,HOO_000014
employees retirement system board of trustees nyc,nyc employees retirement system,,Match,,
tax appeals tribunal,tax appeals tribunal new york city,,Match,OPS_000357,HOO_000165
office of the public advocate,public advocate,,Match,REC_000217,OPS_000411
public advocate for the city of new york,public advocate,,Match,,OPS_000411
mayors office,mayoralty,,Match,OPS_000009,
mayors office,mayor office of the,,Match,OPS_000009,HOO_000118
new york city loft board,loft board,,Match,OPS_000268,OPS_000268
department of investigation,investigation,,Match,OPS_000101,OPS_000101
department of education,education,,Match,OPS_000098,OPS_000098
department of education,public schools new york city,,Match,OPS_000098,HOO_000151
department of finance,finance,,Match,OPS_000099,OPS_000099
fire department,fire department new york city,,Match,OPS_000113,OPS_000113
human resources administration,human resources administration department of social services,,Match,REC_000095,
department of transportation,transportation,,Match,OPS_000104,OPS_000104
nyc emergency management,department of emergency management,,Match,REC_000173,REC_000173
office of the comptroller,comptroller,,Match,REC_000214,OPS_000398
police department new york city,police department,,Match,OPS_000124,OPS_000124
city planning department of,city planning,,Match,REC_000045,OPS_000200
public schools new york city,education,,Match,HOO_000151,OPS_000098
nyc health hospitals,health and hospitals corporation,,Match,OPS_000117,
